Sample Locations,Natural/Field Moisture Content (%),Specific Gravity Test,D10 (mm),D30 (mm),D60 (mm),Cu,Cc,L.L %,P.L %,P.I %,OMC (%),MDD (g/cm3),"Cohesion, C (kN/m2)","Frictional Angle, Ø(0)",Depth (m),California Bearing Ratio,Shear Strength (kN/m2),Allow. Bearing Pressure (kN/m2),Classification
SYN_3113,4.26681829226162,2.513088848952035,0.19458864041948956,0.5822306755777602,1.3831160228123427,7.107897048001641,1.2595461071835727,22.281596883422168,14.185426696200187,8.096170187221981,7.816564672157227,1.9698744349866624,32.0,27.933550390965507,1.045418838603564,61.41936942264912,58.77,207.29950544387168,Well-graded sand (SW)
SYN_3114,5.731459301701989,2.35,0.13397545361156843,0.3,0.85,6.344445770375095,0.790311583852953,15.82,12.36,3.460000000000001,8.442798752489642,2.214195274624814,47.412563952357274,14.386296412841123,2.362616340452592,56.9120310345004,574.7054907192628,212.91980282227803,Poorly graded sand (SP)
SYN_3115,5.511011241556014,2.490725833262476,0.14770585434946693,0.4081886336678083,2.611364807154465,17.679494280409948,0.4319729563174684,15.82,12.36,3.460000000000001,4.11,2.2642052115383784,32.0,15.925619568779988,1.710864737915635,82.0,245.22689690829935,213.32056054854883,Poorly graded sand (SP)
SYN_3116,2.9727308295382997,2.403267388497777,0.3244251508314844,0.9008598148973808,2.3241658750897947,7.16395097338502,1.0762986451857264,15.82,12.36,3.460000000000001,6.688310634639502,2.0299343207586658,37.30029638306257,23.581050807003184,0.7,43.06584469666642,243.14130715448846,221.58374954061625,Well-graded sand (SW)
SYN_3117,5.013052912797331,2.36910600243508,0.13,0.3,1.5259867959352431,11.738359968732638,0.4536786911602288,33.05841751846766,27.897783510531507,5.1606340079361495,4.7767037076760905,2.276243289779637,63.4337429558839,26.35627662195753,1.2901826459670378,82.0,58.77,209.6481394533929,Poorly graded sand (SP)
SYN_3118,4.063668362492892,2.5372212657655218,0.26625250052274557,0.6941077025984113,2.313843394215185,8.690410004309111,0.7820347848691129,46.66,30.87269230256358,15.787307697436418,6.784641102044777,1.9940819308525606,75.47844782172285,18.366234337788967,1.9581682418273532,70.76512691470657,339.839093689369,203.11,Poorly graded sand (SP)
SYN_3119,2.7578293188329117,2.4009891179933778,0.2085298596946324,0.42742315413800397,2.7704098750516954,13.28543489699095,0.3162305417537633,35.27684327608371,23.811517747183935,11.465325528899776,4.31586447285563,2.410690851172567,32.0,23.46408514209625,0.8948175967653891,81.14706649162963,269.4797270426683,203.11,Poorly graded sand (SP)
SYN_3120,3.287293917676299,2.5281108370141543,0.13,0.7999990164226966,1.4321650898019742,11.016654536938264,3.4374981296313165,33.25206732882812,15.882067328828118,17.37,6.913584641786412,2.1956698651659434,70.06106103602282,29.65359639883876,2.0394543047917844,66.38251988385908,320.56232227928103,203.11,Poorly graded sand (SP)
SYN_3121,3.7806022152771663,2.5748013638065155,0.23800686017190864,0.4861484593078895,2.231707370232537,9.376651448704504,0.4449498909663293,15.82,12.36,3.460000000000001,4.853886381421797,1.885,57.34023254863112,32.458762114713906,0.7,39.10014110490863,58.77,217.24984509815113,Poorly graded sand (SP)
SYN_3122,3.8023865726762356,2.85,0.13,0.4127235866210359,1.3610613884890306,10.469702988377158,0.9627144972974924,24.54367154991249,21.09367154991249,3.4499999999999993,5.709606833606508,1.885,90.0,25.597230106471315,1.6628272840975586,65.07738782645971,384.7013575845086,217.99593758105237,Poorly graded sand (SP)
SYN_3123,4.26992764157387,2.46140055404855,0.21946403602655393,0.3314044365820844,2.274235620969819,10.362680201026874,0.22004819825169947,32.681518963338235,25.017184017765494,7.66433494557274,4.11,2.411425470921604,70.65638340587238,27.402779576997094,1.5381409284633374,70.93224994309841,396.52501456162736,216.62414222060488,Poorly graded sand (SP)
SYN_3124,4.423801569416569,2.495366570453442,0.15681898537018366,0.44276319069295095,2.806306272468969,17.895194678402365,0.4454606129493279,45.10822515107196,32.73,12.378225151071966,7.062401590327255,2.4052809060870866,44.57782852948845,24.594137374091186,2.177596066561406,69.57759674507835,356.2162033201302,205.13693640144433,Poorly graded sand (SP)
SYN_3125,4.158041270067558,2.5215568338971215,0.2149882036219232,0.6745586395048822,1.5549784650383918,7.2328548210624914,1.361132513589185,22.68368342503304,12.36,10.323683425033039,7.797262600161167,1.885,64.74879664313612,20.095945511005183,2.1297997461911846,62.521849427969556,58.77,207.37439026483992,Well-graded sand (SW)
SYN_3126,4.481240433955614,2.685966771750757,0.14011313871764908,0.34516059080667744,2.1516754456720233,15.356700059428414,0.39517256107919513,34.8882300694957,29.150010898274466,5.738219171221232,4.11,2.179913679306567,65.4651391531905,22.381688231684628,1.6031811106237541,45.16217932158463,58.77,215.0382414930086,Poorly graded sand (SP)
SYN_3127,4.290667924809838,2.5410520793542504,0.2697125496341046,0.420468205733279,1.1412249846576255,4.231263937127974,0.5743728428952256,37.55346265872422,32.73,4.823462658724225,7.182852054227809,1.8917832006681115,74.7605651771624,19.368005592034855,1.075238455885723,69.99394629580442,229.96843330120518,203.11,Poorly graded sand (SP)
SYN_3128,2.247031298127336,2.7318158694995205,0.22279823065170892,0.5432031746054499,1.7393836537773373,7.806990426671935,0.7614080723515757,25.05728643997318,12.36,12.69728643997318,5.8500799067641145,1.9878770862027093,32.0,21.911212205074268,2.3522614070861727,33.35366220179521,58.77,217.30850898516917,Poorly graded sand (SP)
SYN_3129,4.231717251143681,2.35,0.21173715663543735,0.4176824028741138,2.486269543080435,11.742244878451913,0.33139585391820964,32.45427068700889,18.525112137769153,13.929158549239741,4.11,2.8017927248976906,32.0,14.601199375583835,2.307670565682295,44.11746461550372,325.59657435071165,226.1120089473879,Poorly graded sand (SP)
SYN_3130,3.2441061746888007,2.6152801605696645,0.13,0.4464473259959485,1.72677291206564,13.282868554351078,0.8878955362173392,27.858343172844197,12.36,15.498343172844198,7.3658526207849775,1.9562002574546682,90.0,18.97337771396836,2.8482033608923363,82.0,337.2879702541338,209.67431862082842,Poorly graded sand (SP)
SYN_3131,4.722700929882263,2.68179113988095,0.2342231282372905,0.32881813380576697,1.0070261250355614,4.299430771906297,0.4583961969194127,30.94800247671486,26.091719885582055,4.856282591132803,7.131919884091779,2.422150071107461,44.89753059039743,33.0,1.191298999442889,61.806298534854136,580.9070010842238,217.72943672840455,Poorly graded sand (SP)
SYN_3132,2.6455573733455,2.5900239924048485,0.13,0.6279059407187604,1.0575191369187693,8.13476259168284,2.8678576885627187,20.64106339065019,12.58313336680896,8.057930023841228,7.6084595984039245,1.885,44.888649889806395,26.63957801949659,1.1792755009282647,60.84433334071134,69.81605324511372,203.11,Well-graded sand (SW)
SYN_3133,5.8,2.35,0.24313520166353114,0.5569923473484955,3.7210924718422604,15.304622474995575,0.34291000172792285,20.500184133889302,17.050184133889303,3.4499999999999993,5.067089334842533,2.0441397405003428,39.39686404432285,31.23325176710703,1.4802194547303926,49.30928987512695,58.77,212.1985539087725,Poorly graded sand (SP)
SYN_3134,4.11236137465152,2.696453126261657,0.21542969214964275,0.3,0.85,3.945602816020222,0.49149377639006225,34.74698028289726,20.304501992585777,14.442478290311485,6.6711232582360065,2.3417691048156533,63.75632981089947,23.975294926912,0.8220714400978905,82.0,314.45237486791797,227.0,Poorly graded sand (SP)
SYN_3135,3.5626281477352073,2.485585095088444,0.18906503309735567,0.48340275101484553,1.4925450849933406,7.894347572058875,0.8280938543126934,38.24547268603434,27.738415470269562,10.507057215764778,5.211607325485533,2.114670256521217,32.0,19.743439426530628,2.1032681321138353,82.0,345.1845857564609,216.92829835900784,Poorly graded sand (SP)
SYN_3136,5.5426770801258165,2.7721177871259957,0.13264773335279845,0.3,4.558824298542014,30.0,0.2,23.70774525124253,12.36,11.347745251242532,8.13764861563612,2.2407876685045705,59.63515171464134,29.77419256539265,1.109553742601924,72.1390199439599,232.25317471961466,206.97473315319004,Poorly graded sand (SP)
SYN_3137,3.936177023064283,2.809541922510522,0.18105063784638312,0.5903430595242487,0.85,4.694819140715778,2.2645918425913676,22.594910734386485,12.36,10.234910734386485,6.334722448584762,2.2251129573992854,32.0,23.90066761328284,3.3,54.571999405693774,73.86531621253226,203.11,Poorly graded sand (SP)
SYN_3138,3.687001487083803,2.590882527543778,0.13,0.3,1.9013445238836741,14.625727106797493,0.3641148059235414,20.886787773025546,12.36,8.526787773025546,4.361785939002009,2.07181850100239,43.19440912786307,21.229589500790453,1.6057794399262562,63.68641625407843,58.77,203.11,Poorly graded sand (SP)
SYN_3139,5.069729900683452,2.734318803934608,0.17351219403310508,0.4983393311991574,1.3475952005223406,7.766573456302602,1.062088907454527,19.893437943518276,12.36,7.533437943518276,5.418322171435423,2.0882443900439647,32.762968123732094,26.05540729633793,2.5508990924016075,74.82168588030143,429.10501886920235,203.11,Well-graded sand (SW)
SYN_3140,2.5210189776415035,2.6506388634522065,0.3546689002957875,0.6947702816270377,1.6154257602144098,4.554743195321534,0.8425047432683455,21.210345584251797,13.585390869443962,7.624954714807835,7.552026260886751,1.885,56.10037696063798,27.131313799861587,0.9841309082407669,82.0,264.2426654625852,203.11,Poorly graded sand (SP)
SYN_3141,2.887632760959197,2.440080789074327,0.3021280619921316,0.60970704549605,1.4651845805727397,4.849548138335121,0.83976742216594,30.190714480480977,26.740714480480978,3.4499999999999993,6.956281313539118,1.9179292056192276,58.87090974775604,23.724949616439922,0.7,48.84859750558572,250.34153178287718,204.9130617819849,Poorly graded sand (SP)
SYN_3142,5.722624304650213,2.659221701833078,0.19288061633314862,0.808638831530511,1.4347221638173038,7.438394749523264,2.3629405371683325,21.094376183977236,12.36,8.734376183977236,5.8234860532557775,2.4183632268342437,72.43401251891976,19.36919085975027,0.7,52.160750660098586,374.1530789289483,213.61022370752187,Well-graded sand (SW)
SYN_3143,3.304176594077088,2.6006771517223934,0.16156248077020888,0.7765157888936778,1.1228361630502555,6.949857155556251,3.3238672986868387,25.10384362301469,12.36,12.74384362301469,4.11,2.175957718192067,81.31762661033602,9.547038202115708,2.881387518026858,66.933202876411,87.96356617298494,207.9061894605335,Poorly graded sand (SP)
SYN_3144,4.623949592141861,2.7908215134408154,0.24818789432424987,0.7141105874553719,2.5812486706876747,10.400381040806739,0.7960136301721721,15.970231207289473,12.36,3.6102312072894733,5.266478536534297,1.885,32.0,20.37788018330517,2.4237763993630694,49.35753059251596,228.23658591005108,203.11,Poorly graded sand (SP)
SYN_3145,3.74112415202957,2.7121164954760433,0.13,0.6746595112834727,0.9454061493857067,7.272354995274666,3.7034588171525376,31.321650827501006,25.222205207653026,6.09944561984798,7.177572774325512,1.885,66.94657193137921,18.752284077170554,1.8880914636430535,77.70879984337027,276.23421315638967,207.3746224484096,Poorly graded sand (SP)
SYN_3146,4.0625143089457705,2.3781224325008816,0.2197528863886632,0.6348988376139728,3.6221983801047557,16.483052576148648,0.5064099658960677,38.24891003515497,32.73,5.518910035154974,6.8345444799891215,1.885234400685954,73.80699480320517,28.763619138848163,2.720366897188863,48.67250704362747,226.63782500940954,203.91610530255258,Poorly graded sand (SP)
SYN_3147,1.9,2.4412754204691938,0.1840088980832198,0.8191427775534326,0.85,4.619341829956393,4.290041194667013,23.908208158901264,16.799504276328154,7.10870388257311,8.174241622923843,1.885,32.0,17.647216928355384,1.1836944255432988,41.079516012560845,58.77,216.73089979671653,Poorly graded sand (SP)
SYN_3148,1.9,2.694998946000432,0.23063528360609048,0.3,1.4973650219431427,6.492350166596977,0.2606088004311138,30.02890137807452,22.461526832343367,7.567374545731152,5.7500762144483,1.885,44.9365487402016,33.0,2.6043962488482473,70.20658099301941,400.4268043003712,203.11,Poorly graded sand (SP)
SYN_3149,1.9,2.424843431974803,0.1920568896175798,0.5093345050476147,0.85,4.42577197669141,1.5891225131485738,20.331846494722097,12.36,7.971846494722097,4.851020980060062,2.1226629435801048,55.24635114080267,16.841615917424292,1.5055910463530355,46.21444311744077,459.7866592936581,203.11,Poorly graded sand (SP)
SYN_3150,2.179524145878059,2.556976224735918,0.18457504764985638,0.5086962986038803,0.85,4.605172859618987,1.6493971518593995,15.82,12.36,3.460000000000001,5.088539756997828,2.5911256771825966,40.272207072878444,20.19767330551471,2.387002661887988,50.71379401194624,105.44767475592937,206.7070070583554,Poorly graded sand (SP)
SYN_3151,2.5079186562158773,2.5144848193561735,0.13,0.6728323608359337,2.227706152352088,17.136201171939135,1.5631925840643004,36.88726241235568,32.58160538212719,4.305657030228495,4.333661828066077,2.39762558872072,32.0,25.04243197484887,1.936302759626639,53.364397849171624,460.11057106603073,203.33060364116213,Well-graded sand (SW)
SYN_3152,3.7679441610753233,2.463164070329804,0.18922254180330922,0.3,0.85,4.492065225947275,0.5595652184571,16.229535453942987,12.36,3.869535453942987,7.747354317461583,2.0705954391499457,70.30054138432955,19.918427472257665,1.3160695132496016,57.58979839368746,58.77,212.17310545348823,Poorly graded sand (SP)
SYN_3153,3.354498589228948,2.6839140763221017,0.23217764561175813,0.3,3.868953829327442,16.66376545051634,0.2,36.6072438068576,27.429593694916928,9.177650111940675,7.07419559382839,1.885,51.98568073822836,17.376778632200658,1.571291482377374,62.959756662955776,360.17861249386846,206.6434677121166,Poorly graded sand (SP)
SYN_3154,4.239206204368196,2.6058569673752894,0.13,0.6088268144797467,2.6200932426752197,20.154563405193997,1.0882469136600033,26.154044263628865,21.035669859636158,5.118374403992707,8.010279868794008,2.219302921282574,32.0,24.73585504283798,1.9649887842716192,70.20465772393065,111.66881512956115,203.11,Well-graded sand (SW)
SYN_3155,4.156085819007924,2.566981514241472,0.17953302655772452,0.5036227148296498,0.85,4.734504933702006,1.6620624644977888,30.206638453105498,26.7566384531055,3.4499999999999993,7.480863090628123,2.232889465697196,35.53371027887344,16.116801600489236,2.398297729886778,41.2292913515493,288.35361797468823,203.11,Poorly graded sand (SP)
SYN_3156,3.695055956793248,2.5843882671165774,0.16577041936285897,0.3,3.61637445453907,21.81555954577818,0.2,27.045177367379456,12.36,14.685177367379456,4.11,2.5531999960234515,88.39949112048382,25.88581857570158,1.6944021757415404,56.08170355149044,70.93606905105298,210.69826746122746,Poorly graded sand (SP)
SYN_3157,5.7798696871812485,2.608928350903602,0.2221111338898803,0.7457298638879064,2.9210256379409465,13.151189617487395,0.8571510723786616,46.66,32.35442879833621,14.305571201663788,7.6131203667064025,2.3046072509601885,51.68472560708858,20.220480922815852,2.459575810850338,81.86989930154981,173.57860492202855,215.52510020073495,Poorly graded sand (SP)
SYN_3158,5.113564351468185,2.7513069984326273,0.16831471795349848,0.6946354857895264,1.3564086337067458,8.058764261373094,2.1134953285371156,34.84080553795143,27.506784542966635,7.334020994984797,4.11,2.1368119311636296,80.95391779512656,17.545850131250226,2.2568566009922764,45.09017118421731,402.8943361569676,211.06406517143208,Well-graded sand (SW)
SYN_3159,4.045850606767364,2.393208194096551,0.22030421716692744,0.3,1.1373418169552405,5.162596665562065,0.3591936839786333,25.382405057711534,18.350592339110122,7.031812718601412,7.671487551103995,2.0456022658631383,54.91867778114454,9.0,1.5570658947543514,55.68260259193927,474.9122326048928,209.269083464125,Poorly graded sand (SP)
SYN_3160,4.529236184389502,2.756590259408193,0.2080370406691904,0.3,1.37369115910178,6.60310853626375,0.31492906148397537,45.56693089108484,32.73,12.83693089108484,5.523126842230778,1.885,58.460537487411166,21.38630949090979,1.5703535489550768,82.0,379.09893111872464,217.69490121298495,Poorly graded sand (SP)
SYN_3161,3.8420351827403714,2.3779101278418877,0.22431212025301758,0.9099863237663579,3.5621318465953897,15.88024687465576,1.0363513085163996,29.032047021901008,22.55341867505556,6.478628346845447,4.178886018729021,1.9614637210229278,76.44820261473149,24.997424434257077,2.1981423369260615,40.7219726349267,221.632770193101,204.92233412012055,Well-graded sand (SW)
SYN_3162,5.621876142229223,2.695227839231357,0.13948770152523138,0.6879434546560174,0.85,6.093727193907822,3.991633347297171,26.281599473775042,19.46815771564477,6.813441758130271,4.11,1.9093973295278452,66.58127952956588,19.32841413274611,0.7,52.846678515273176,58.77,204.66148929917827,Poorly graded sand (SP)
SYN_3163,2.80650187080228,2.4926371947557935,0.25026978416518697,0.3,1.4717338716928636,5.88058952702603,0.2443457587678542,17.336225354130555,12.36,4.9762253541305554,4.4886281452762855,2.422515868941405,32.0,32.05094779342366,2.438816301716748,71.15696531722182,826.16,227.0,Poorly graded sand (SP)
SYN_3164,5.437431156003398,2.493385861363175,0.19096309271136808,0.7480050290175388,2.7006569256322,14.142297798423902,1.0849011716308818,15.82,12.36,3.460000000000001,7.444465876276717,2.1787112058105147,67.41763806729867,32.19395787514775,1.7365695774090737,55.874473227493574,530.9762554955582,209.00597810879424,Well-graded sand (SW)
SYN_3165,5.8,2.5353561797725805,0.2241356729529714,0.5464244489585443,3.7309173097893717,16.64579877283613,0.3570537830620726,27.19643967830443,23.13810755275253,4.0583321255519,5.873813363275635,2.0214996870235957,53.36727911384776,28.1741363028521,2.264903668878013,82.0,540.7830449220824,203.11,Poorly graded sand (SP)
SYN_3166,2.1664297014774814,2.495905834409385,0.13,0.3,2.251263864921085,17.31741434554681,0.3075195684944555,22.25046373899484,12.36,9.890463738994839,8.195190919733088,1.885,63.85353962830661,22.6361629239755,1.6395859073542693,63.628360423171976,141.2459157545636,216.33466971213576,Poorly graded sand (SP)
SYN_3167,3.8090440160631482,2.5599216243335063,0.13,0.7540869483079602,3.6067710001919853,27.74439230916912,1.2127769293624167,22.93700055131609,12.36,10.57700055131609,7.603628177285406,2.0140258424985427,46.05719818493109,32.05387443455313,1.8401168144395967,43.93699404307064,235.46897657775736,220.73050399411068,Well-graded sand (SW)
SYN_3168,4.4908207220999925,2.394203449058882,0.17270480417929332,0.7664175009155105,2.1639521663773196,12.529774007507138,1.5717329256547021,15.82,12.36,3.460000000000001,7.621842124520694,2.1073040520235167,66.10208184940653,29.05545040102055,1.6548425544013547,82.0,234.73514001571837,221.16510305152224,Well-graded sand (SW)
SYN_3169,4.95693610531049,2.404511756091445,0.28323063821259276,0.6776696278444801,1.1216975623672294,3.960368021786131,1.445506457822063,16.93751271398888,12.36,4.577512713988881,4.226958072841031,2.694179444368195,72.36857277383596,22.97302118777329,1.9024323683221516,68.36398390698024,205.70633162705846,226.0096440272318,Poorly graded sand (SP)
SYN_3170,3.1865631960199847,2.5743807513457053,0.24217709156128087,0.3,2.4295569991710386,10.032150371895352,0.2,15.82,12.36,3.460000000000001,5.107185287598656,2.111449914196241,60.736940247031896,23.372441338499208,2.5327947721039283,61.506676226321375,58.77,220.9414065054365,Poorly graded sand (SP)
SYN_3171,3.802953959854239,2.6991997811864463,0.20311552377464862,0.3,3.286278571060822,16.179356998369375,0.2,35.03284400321981,17.662844003219806,17.37,6.065724351009992,2.3418391438860198,57.574203984079006,21.489620757673958,2.5359323840620513,66.44832674529799,58.77,203.11,Poorly graded sand (SP)
SYN_3172,3.902857773124845,2.85,0.3083181506254682,0.4769962793627085,2.3403085713074625,7.590563729575461,0.3153245375488264,24.495277172155596,17.1042968818969,7.390980290258696,5.216924938419739,2.170664913971369,76.32768897519288,24.779171669832852,0.7,82.0,212.69004743620104,223.5853729694886,Poorly graded sand (SP)
SYN_3173,2.7795298772805426,2.58381219089912,0.13,0.42034821619654245,2.662512517909234,20.480865522378725,0.510485495506457,37.04858360592387,26.839035840521927,10.20954776540194,7.079363056321016,1.9373609018104614,42.547778938193744,32.144318908097176,2.5680866524977453,53.39379736254702,64.76325074483171,211.2000321638702,Poorly graded sand (SP)
SYN_3174,3.312150450206757,2.718995426216352,0.22172614536775198,0.5339814461427236,0.85,3.833557826886863,1.5129218727519582,25.13316851919366,14.289124738065327,10.844043781128333,8.83,2.021113444928588,34.376930404284565,13.330110025074756,1.6923028822821655,82.0,678.1500269929836,204.1389500979346,Poorly graded sand (SP)
SYN_3175,3.606647823105294,2.85,0.31231711537151385,0.4072771599127693,2.341782675778709,7.498092677351555,0.2267972255827204,18.410261969572453,14.960261969572453,3.4499999999999993,4.969549987501255,2.717512206586777,64.71023254280739,26.41001520647641,0.7,82.0,131.1620109090245,203.11,Poorly graded sand (SP)
SYN_3176,4.748421476654877,2.85,0.15442531685942648,0.43467816123297276,2.799515099286517,18.128601943131635,0.4370532229130887,27.17518894697659,13.676669927845484,13.498519019131106,7.726562370929029,2.0669152926142647,71.38945191206572,28.895178634603077,2.4282165782689282,47.722849315313894,575.9109411853914,214.41977704950787,Poorly graded sand (SP)
SYN_3177,5.8,2.609089752539349,0.2232246396964928,0.5834988762235055,2.472002272674442,11.074056502165252,0.617005523047913,30.991983994817446,13.621983994817445,17.37,5.735244270451893,2.263806754738977,61.308486130635224,29.796116713159286,2.8969029409110307,82.0,443.75351590220873,203.11,Poorly graded sand (SP)
SYN_3178,3.422092990831802,2.522881328708424,0.13,0.4013337319143864,0.85,6.538461538461538,1.457635876672657,15.826234205156606,12.36,3.4662342051566064,8.618491369234349,2.20484587224304,51.964484867690395,12.583108516838662,0.7795156111700146,39.88369552560592,96.31003633625957,204.71086110447348,Well-graded sand (SW)
SYN_3179,4.765265132205358,2.674697536099944,0.19214091249373247,0.405346222715557,1.0542557067933624,5.486888206736042,0.8111225048609392,20.978659197021603,12.36,8.618659197021604,8.72967353942409,1.8855581283425338,46.60726823254099,13.198029435912634,1.711409059472813,74.9392223342885,627.2598135722584,218.58485731829944,Poorly graded sand (SP)
SYN_3180,2.8298618850227237,2.397433767405923,0.189451804701142,0.5936288083437682,3.2158650539985985,16.974581261295388,0.5784067792479716,40.8072345147139,32.45302618152192,8.354208333191977,5.918808570734354,2.014352094256546,58.36070688758613,26.450843161634634,1.0397795293736147,78.73133921953601,599.5494635881878,211.16942049074518,Poorly graded sand (SP)
SYN_3181,5.8,2.85,0.19543415101466888,0.3627094228023787,4.322635925261441,22.11811959587858,0.2,37.24845174225857,32.73,4.51845174225857,6.936331876856146,2.144775229818062,77.90939640496751,26.158197771898806,2.5700520294609728,52.87329110937314,58.77,203.11,Poorly graded sand (SP)
SYN_3182,3.753873580031647,2.7247999699311487,0.13,0.3,1.2973782826943476,9.979832943802673,0.5336205342284079,33.361810637014116,26.60706239833211,6.754748238682005,5.7287633353947935,2.386020876662949,74.47661660565961,25.419016379048344,2.3183376173687673,43.96786569344465,356.8258521486176,203.11,Poorly graded sand (SP)
SYN_3183,4.541780344012014,2.8138577635155078,0.22055091767504081,0.48911486760131856,2.1100275728739155,9.567076823424625,0.5140729222189506,25.10342152481381,20.82314383036564,4.28027769444817,5.825459782390953,2.7010619788142223,32.0,20.24793209165877,2.2025328343304276,29.0,148.49419117604918,203.11,Poorly graded sand (SP)
SYN_3184,4.483545663358582,2.510587544006037,0.13,0.3,1.4608461722570532,11.237278248131178,0.4739086876190771,40.39353405085836,31.457310047066436,8.93622400379192,6.0109997139745035,2.3266644552041766,63.325251622721666,20.08362760544096,0.7,75.18449199693258,136.34698283033202,207.10347964501375,Poorly graded sand (SP)
SYN_3185,4.412760552820382,2.3636858128565676,0.3425967858555967,0.5288801998411661,1.6282806419381939,4.75276099824389,0.5014204849209946,37.318578271042306,29.32982618060569,7.988752090436616,8.71504857686179,1.885,56.290177571662866,26.63211362895221,3.3,58.86470314749228,468.8608666899124,214.81549720118144,Poorly graded sand (SP)
SYN_3186,3.6490669386730437,2.510046376348928,0.2028500450488,0.4157789454694131,3.4817311577238246,17.164064010368932,0.2447680028903196,33.44010236332671,29.99010236332671,3.4499999999999993,5.928707281136297,2.352872614733458,58.80814290880233,23.979179786466478,2.318869100853914,51.44187766954187,58.77,207.51303829771715,Poorly graded sand (SP)
SYN_3187,4.253151170409108,2.595890574993517,0.265347459042858,0.45211332618727834,1.7402155448797525,6.5582521542016305,0.44266648228360406,24.625949517180032,12.36,12.265949517180033,6.94145342725013,1.885,32.0,26.10923393072,0.7,70.60998668357806,62.757560207858944,203.52121676140422,Poorly graded sand (SP)
SYN_3188,3.3862874326991976,2.585825700187177,0.2380722746848373,0.5752622228660574,1.5272532142816089,6.4150822110781425,0.9101476265539412,21.389372902747684,14.506700915026007,6.882671987721677,4.964430484775054,2.5837846574456775,81.69529880886249,21.432505203697296,2.177610887426112,82.0,205.74370864786337,215.6568423534833,Poorly graded sand (SP)
SYN_3189,5.531711556975994,2.521636577731914,0.13,0.6501175835222387,2.8663809940492837,22.049084569609875,1.1342441735152833,16.45183380540291,13.00183380540291,3.4499999999999993,8.379228201198398,2.0433935059296418,48.7684533246647,27.954336537658452,2.271552620466186,67.85939756946597,186.65310170369577,227.0,Well-graded sand (SW)
SYN_3190,4.8742576119821726,2.4292130899088384,0.13,0.5459088511273469,2.970822387888788,22.85247990683683,0.7716497703544715,23.8571485791292,20.155806200107683,3.701342379021515,8.571423004675575,2.0884251123963993,71.97524051980004,20.075769355701702,3.1663109166806103,43.70029294129621,338.20591003832845,203.11,Poorly graded sand (SP)
SYN_3191,5.8,2.5343183319787186,0.23334209689683505,0.3,0.85,3.642720329096044,0.4537644700604069,15.82,12.36,3.460000000000001,6.5090932403396184,2.3645164744132128,43.17171620355169,24.433055999542372,1.049084696631732,51.50543999750424,131.87633185695012,210.47534291518457,Poorly graded sand (SP)
SYN_3192,5.20148758720368,2.7970515305855,0.24445166756284387,0.6372632213200523,3.911920054292186,16.002836443267487,0.42467308211324223,19.006287570742742,12.36,6.646287570742743,6.957445445085625,2.0854298368028137,85.99411246011506,33.0,2.2296396759560997,59.70099835704095,417.86996220626986,222.47905004159398,Poorly graded sand (SP)
SYN_3193,2.7613822380381507,2.5283221227061694,0.29752196708280676,0.462999552036769,0.85,2.8569319043370895,0.8476629069981969,31.48368005365686,24.483972638554675,6.999707415102186,7.415200157457553,2.3498179769466003,74.34180450844732,19.326999373759783,1.2605747589898644,82.0,418.72918968819073,210.46083353857634,Poorly graded sand (SP)
SYN_3194,4.912608968542148,2.7671609482380015,0.2061505265932876,0.6756298710747872,2.2728141856207382,11.025022458976066,0.9742475111836295,31.26505915152616,23.093259484953336,8.171799666572824,4.944318893147626,2.325084834150913,32.0,30.96079342934674,2.8095203035496388,67.96337792967988,653.1219624014095,203.11,Poorly graded sand (SP)
SYN_3195,1.9,2.734667509873415,0.22233443630486402,0.6462351776866967,1.2610864809130735,5.672024999239781,1.4894625443564764,22.944748744156257,19.494748744156258,3.4499999999999993,8.672108513551805,1.923343142714701,32.0,19.028086446756976,0.7,81.87706245374682,192.91963595452944,219.93505238591544,Poorly graded sand (SP)
SYN_3196,3.400565731540083,2.35,0.18374408267262865,0.36057277465988236,0.9150365787173574,4.979951274663091,0.7732751367427166,43.65507213946385,32.42843139768183,11.22664074178202,5.392892815939552,2.1061175443764237,58.476381171121545,15.12113383686412,1.022098832686504,63.24639949225977,396.1872514925659,216.0118731427269,Poorly graded sand (SP)
SYN_3197,3.043396985596906,2.35,0.13,0.903043288057143,1.3525633306300033,10.404333312538487,4.637844429494162,15.82,12.36,3.460000000000001,7.209620549160264,2.1944829880362446,47.62730393521652,20.76173112696108,2.145330366466441,39.20072478534091,62.19727688032734,203.11,Poorly graded sand (SP)
SYN_3198,3.9415926618765322,2.512946702608948,0.21327556068233372,0.6880025497067758,1.5812608459068664,7.414168040857234,1.4035745527267398,25.57603432890985,15.005726019100845,10.570308309809004,6.764316745567295,1.885,85.84603115840765,19.133699595120657,0.7,36.63208287921775,58.77,210.7420829390923,Well-graded sand (SW)
SYN_3199,2.908571433575096,2.35,0.30566459782528194,0.3,0.85,2.7808258007224653,0.34640044576473616,19.284546247048585,12.36,6.9245462470485855,4.462160971641102,2.4262611350136947,74.09865266304419,12.05864776286257,0.748217169402136,77.08924243937622,79.02010818408118,206.93409907210875,Poorly graded sand (SP)
