Sample Locations,Natural/Field Moisture Content (%),Specific Gravity Test,D10 (mm),D30 (mm),D60 (mm),Cu,Cc,L.L %,P.L %,P.I %,OMC (%),MDD (g/cm3),"Cohesion, C (kN/m2)","Frictional Angle, Ø(0)",Depth (m),California Bearing Ratio,Shear Strength (kN/m2),Allow. Bearing Pressure (kN/m2),Classification
SYN_6546,2.3837218810803433,2.35,0.13,0.4955506214942325,1.2740735848965854,9.80056603766604,1.4826484445966626,37.11363992244158,30.694947352637918,6.41869256980366,7.412784153109327,1.9997665613714326,67.56663255885368,19.391260780653116,1.7041996099692902,63.12854564125153,58.77,224.67060857930284,Well-graded sand (SW)
SYN_3913,2.0892800206056688,2.85,0.26945372040906046,0.3208872530738809,3.243797657758727,12.038422230111665,0.2,15.82,12.36,3.460000000000001,5.395317312064956,2.264134433995326,40.615649212986895,30.17121556423683,2.110103101055095,59.739282688420964,98.54475987220508,206.0239134212532,Poorly graded sand (SP)
SYN_1733,2.750672128308146,2.814569865168934,0.13,0.8491596899654826,3.0229131506752265,23.253178082117127,1.8348886630999766,26.076860666680805,20.087128926808873,5.989731739871932,5.144073891135436,2.636322755002475,39.99110015403633,20.9602485676559,2.661554831092666,66.68843335157617,181.4325446115153,205.04598641095689,Well-graded sand (SW)
SYN_6713,5.0260189074056845,2.85,0.26053291753085167,0.7472005569526087,1.861452828183739,7.144789402526498,1.1512237376218415,27.789762738132104,18.654197253049684,9.13556548508242,8.783422426204734,2.0308733732600377,88.01003696025293,19.02800821261301,0.7,72.93799659366083,384.05413283342205,210.22544239819007,Well-graded sand (SW)
SYN_8725,4.968744378922785,2.5926133132678744,0.2091214305856346,0.7846311266860369,2.153122611625915,10.296039987849154,1.3672998386024429,21.461026086489724,17.89679206893292,3.564234017556803,8.83,1.9482443227256523,32.0,28.76798517638891,0.7,74.84485595388543,190.7217140118326,206.5011158394976,Well-graded sand (SW)
SYN_8047,4.2952932439345215,2.5139635930554474,0.13,0.42311981208460253,1.027242886185277,7.901868355271361,1.3406339943564747,34.75774441923598,31.307744419235984,3.4499999999999993,5.937644441657442,2.137423414845072,41.98884812565919,12.62458404621712,2.1798773333654804,59.34556928394982,353.84841119947964,208.78951793682214,Well-graded sand (SW)
SYN_1332,5.559356597386662,2.712721787403521,0.21629622232746604,0.7910900223247728,1.4843162731400847,6.862423472624844,1.9492898917180757,17.217474040469995,12.36,4.857474040469995,4.9708647907505155,2.0406576805721275,39.2762457045441,16.826645746645408,2.5412354280910368,47.94425366204237,406.7611956720216,214.27092943380603,Well-graded sand (SW)
SYN_436,4.720317274915205,2.540451128332378,0.20079092629221715,0.496495870846164,0.9496299605550134,4.7294465845184055,1.2928043083310872,20.708026453813055,12.36,8.348026453813056,7.9656501543713425,2.2621288423473334,34.840501638679314,25.806307894056825,2.1347883345222773,75.31855864542237,136.4059063889146,203.11,Poorly graded sand (SP)
SYN_6066,5.704433753704907,2.5807193410074465,0.13,0.8479320710843805,4.643033930777053,30.0,1.191178685669168,37.39257979814574,31.43057044031702,5.96200935782872,8.405972822071758,2.234931525018312,65.34461429328768,30.797713240936954,1.796282407244163,49.02231572737214,193.72812941059328,203.11,Well-graded sand (SW)
SYN_5474,3.528961390322653,2.55267966855831,0.18891177138412596,0.3986674513652542,2.3050567840337077,12.201763644186542,0.3649899536665638,26.651433535571275,12.36,14.291433535571276,6.690372047602744,1.885,62.51297579943148,26.768978596433048,1.7140270574206011,64.67277986297375,449.76794784159324,227.0,Poorly graded sand (SP)
SYN_2451,5.8,2.478126942223911,0.22693492284261824,0.33470661719020117,3.0915717489451326,13.623164342533434,0.2,35.32301421825016,17.953014218250157,17.37,6.163522151603883,1.885,32.0,17.291503484754834,2.1745270436678745,41.7050218438884,286.69268507263456,211.3123582538097,Poorly graded sand (SP)
SYN_578,2.8652794746506123,2.5375336755666495,0.3319273894492125,0.5076721163869534,1.9975165567496576,6.01793229556699,0.38871665004198136,24.032680960271282,12.36,11.672680960271283,7.6647053860240915,1.885,34.17865648493853,32.117306121636496,3.3,53.42709851429401,334.517990873918,218.28991107901973,Poorly graded sand (SP)
SYN_9793,2.687303810431043,2.454281398259374,0.19799478658021158,0.8805891902579827,2.8730610769525518,14.510791554547414,1.3631639314306305,22.3523611913686,18.902361191368602,3.4499999999999993,6.603816717865507,2.2959442855250622,65.73372433086305,19.325625505193077,0.9782501191020953,59.56218402705838,252.73194680838512,220.44650784543214,Well-graded sand (SW)
SYN_1625,3.25581036707083,2.534960590181534,0.13,0.6947704583192995,3.1618458223873587,24.321890941441218,1.17435295921482,27.560797297738937,17.626631183364857,9.93416611437408,7.3959440234645895,1.885,61.708269669880636,19.548265219548146,2.349023890342991,72.76479704110086,248.1607070013335,203.11,Well-graded sand (SW)
SYN_8548,3.3463448906547373,2.4699053285359325,0.2772236920893145,0.7454225793699372,4.614782597854486,16.646422111598305,0.4343336703169868,22.547082408362783,12.36,10.187082408362784,7.716351909482501,1.885,52.50773725740436,29.02555727284964,1.7400726068088335,72.39840787031214,276.44486774691444,217.71917490332302,Poorly graded sand (SP)
SYN_5237,3.897017417101485,2.7513998275435654,0.2365662789737033,0.6822876015890939,1.4743847108719594,6.232438187168054,1.3346620179442983,23.498366303637226,20.048366303637227,3.4499999999999993,7.018037598670174,2.1142923260824458,58.73323691021107,22.94112803074848,1.7735264223890317,37.73247978259712,401.35364315285506,218.57499507987663,Well-graded sand (SW)
SYN_8424,3.938916435397539,2.4160506930786623,0.15810873515320353,0.4259783637526483,3.1434741503014108,19.881723468696784,0.3650978910374462,27.182717169830454,23.732717169830455,3.4499999999999993,6.118861891223661,2.345773668191694,65.80305574207601,27.250452706261484,1.3253987115498258,82.0,119.60415850540767,221.61663863983043,Poorly graded sand (SP)
SYN_5330,2.975281772355177,2.85,0.134545979134577,0.5542754214267196,1.7583006532832495,13.068399848088685,1.2986358287210267,29.28650193290491,16.56275292421479,12.723749008690117,7.928434257580432,2.171960283667206,59.34326288426783,21.870828179775252,2.5119168177090256,72.64234663279584,312.26201820936814,203.11,Well-graded sand (SW)
SYN_426,5.758334764806031,2.6627693150986764,0.2090077024429652,0.6999482234036728,1.9365209258294487,9.265308901033892,1.2104513680566429,31.075222746651377,15.708586408677654,15.366636337973723,5.802337471796725,1.885,54.5802029818423,23.024399370131057,3.3,41.78211243718073,435.05884502005006,217.91749127002652,Well-graded sand (SW)
SYN_7102,3.7055537062571178,2.61338494728253,0.1542959075981572,0.5946374529422227,1.7691007820979376,11.465636449058138,1.2953810431491002,15.82,12.36,3.460000000000001,6.099610519229434,1.8922939826332748,80.95917844064535,12.198269042996856,0.7986591077646493,79.14274965497842,398.66082525123954,215.51619387525182,Well-graded sand (SW)
SYN_3176,4.748421476654877,2.85,0.15442531685942648,0.43467816123297276,2.799515099286517,18.128601943131635,0.4370532229130887,27.17518894697659,13.676669927845484,13.498519019131106,7.726562370929029,2.0669152926142647,71.38945191206572,28.895178634603077,2.4282165782689282,47.722849315313894,575.9109411853914,214.41977704950787,Poorly graded sand (SP)
SYN_1964,4.854702237566169,2.6961786310868696,0.1510823525682602,0.6535123978736977,2.593054731023371,17.16318740702564,1.0901399111226295,32.92481523515898,15.55481523515898,17.37,7.3416325939516325,2.0345717462166037,62.083034901320076,28.204412264064416,2.2507098571684288,54.690084245818525,58.77,221.10278906193915,Well-graded sand (SW)
SYN_951,5.8,2.6254062405816128,0.13,0.6865026907406714,3.9600727988090783,30.0,0.915457033120729,28.182926413867413,22.86687552871642,5.316050885150993,7.322889475017816,2.3620420828901363,53.368387389893186,33.0,1.4110442924209625,71.56093248039075,449.4975684974137,214.32195414399297,Poorly graded sand (SP)
SYN_4552,5.8,2.7591584114668244,0.22837338847165417,0.7207632433109646,2.0471754559499464,8.964159395498232,1.1111807264840565,15.82,12.370000000000001,3.4499999999999993,6.8353018817197295,1.885,48.131690551507326,31.51313723896912,1.7357710306246752,42.8351054646619,400.2887929186431,203.11,Well-graded sand (SW)
SYN_7443,4.862397884906957,2.7011883635333174,0.2825473080770548,0.3,1.545921072991213,5.471370736151616,0.20604591948360912,21.56941949165867,12.36,9.209419491658672,7.328223019171981,1.885,70.30629492468937,20.968407936825304,0.8812928188222262,73.278549816688,122.09736128735506,212.56741957115275,Poorly graded sand (SP)
SYN_1616,5.0734396504391555,2.410570892816966,0.13,0.511384419431307,0.85,6.538461538461538,2.3666427550868314,20.59416988985604,12.36,8.234169889856041,5.798796869175892,2.3859550269733263,59.61591518553105,16.189075273546127,0.975282742974822,45.070159080853635,58.77,227.0,Well-graded sand (SW)
SYN_8427,2.788436399346698,2.85,0.2145571501864955,0.3,1.2733661677709929,5.934857760108058,0.3294171537628082,16.86962128227661,13.419621282276612,3.4499999999999993,7.851051041528014,2.2997142924892984,32.03791265313135,17.523877584557816,0.8049181894158496,45.895478386061136,659.3302632767231,203.11,Poorly graded sand (SP)
SYN_3717,3.456030554979193,2.570555654001298,0.13,0.7243039585337796,2.089198461186729,16.070757393744067,1.931606543385525,46.66,32.73,13.93,6.445518639921726,2.410536382264784,87.69917804255445,25.384398868318147,0.7,64.70391713644881,349.34148819563717,206.74434888740208,Well-graded sand (SW)
SYN_9937,5.320553594418136,2.704853450784539,0.13,0.5013559153505498,2.308454594194919,17.757343032268604,0.8375825057930635,15.82,12.36,3.460000000000001,8.83,1.885,53.356786453290454,22.19306934546098,2.416160246596777,57.697149227846,245.49059576022205,224.15031793314384,Poorly graded sand (SP)
SYN_8283,4.190140338526926,2.503687344179294,0.1757441792144492,0.627175411113131,2.329705156592755,13.25622940689243,0.9607184599238175,21.276770771972892,12.36,8.916770771972892,7.939225483728568,2.1921662576689,59.98720235694016,23.7233953241109,0.7,63.33287338931184,398.51461640375123,207.20205744052032,Poorly graded sand (SP)
SYN_6732,5.00719722392807,2.4326728415272814,0.13,0.5717096321058139,1.6474188408848547,12.672452622191189,1.526172548655698,39.431040429999264,26.54894502684555,12.882095403153713,5.223615827606346,2.3140875895208786,82.53728071773178,15.168015226381112,2.744840678307747,79.56051845954049,58.77,215.40989413741664,Well-graded sand (SW)
SYN_7926,5.8,2.4612737788841885,0.18776927541604474,0.7366049554672278,2.867205304877234,15.269832077289006,1.007826910642513,37.85612966834221,25.259118788417297,12.597010879924916,6.980214796111153,1.9154541265013858,90.0,33.0,2.0735147812764714,82.0,385.07646716187844,209.08871411878658,Well-graded sand (SW)
SYN_4733,4.497682864369729,2.4682076797348547,0.21892961282576745,0.7463958290410524,2.0852358484168616,9.524686137714827,1.2203340133595875,36.626053292172834,20.828707515569214,15.79734577660362,4.8784303737338375,2.182718975159323,64.25415043181154,25.842259550987535,1.793531312687111,64.5326503543695,662.3163512046065,212.49768358526094,Well-graded sand (SW)
SYN_6039,4.838586644921307,2.7074732446718612,0.13,0.7449636732934248,0.9191218275608056,7.070167904313889,4.644658193417847,24.20413447571125,18.13143460806663,6.072699867644619,5.922055864530439,2.019175970628606,41.11650188746046,19.929739814081056,0.9071901315380815,64.86716489204623,58.77,211.6900048541438,Poorly graded sand (SP)
SYN_3781,2.8241442589825243,2.35,0.173241947278019,0.4395773818488708,0.85,4.906432958964138,1.3121959519220139,23.069316327214676,12.36,10.709316327214676,4.5708187745261615,1.93683983957209,64.88384243570148,23.059833809027054,2.063925914528544,61.16586380188287,491.1933296395341,215.06003860631733,Poorly graded sand (SP)
SYN_6078,5.185410785972776,2.769580658739004,0.21649283137990774,0.3,1.5355695067335655,7.092934657216916,0.2707257152357413,46.66,32.73,13.93,5.4467385296006885,2.0719405743603083,32.0,28.644671416606094,2.802549023195885,65.52578047667485,175.80038369303335,224.11007025548582,Poorly graded sand (SP)
SYN_839,2.997723817599054,2.6468822297606303,0.22875186053264313,0.3,2.7113831972579243,11.852944893844949,0.2,16.503465779106705,12.36,4.143465779106705,5.131730920645473,2.5503370677094406,46.7635877014451,18.89397655167327,0.7770899325408894,62.76969730237037,604.3161105104766,205.49832286752067,Poorly graded sand (SP)
SYN_1477,3.2184348970566763,2.4721208397376166,0.13,0.7506272448081557,1.9792327733345967,15.224867487189204,2.1898200160389236,19.421758778340454,15.971758778340455,3.4499999999999993,4.259530606634265,2.5231961261646454,32.0,23.86474071454633,0.7583582245482116,57.199137562800054,447.31651918162265,214.42945889907287,Well-graded sand (SW)
SYN_2271,2.1852108812500206,2.6494592243689463,0.14238332792358743,0.5830216679961526,1.7478136878410793,12.275409721980054,1.365888081856772,39.13395073674408,32.73,6.403950736744086,4.843068856733098,2.4324676701305936,55.271484458664744,23.335897706831208,0.9102478358158921,56.45758090631093,190.117619198407,227.0,Well-graded sand (SW)
SYN_401,2.9418114313608825,2.4892720880608654,0.13086635247319467,0.36629762130600996,1.6133773467797845,12.32843520346647,0.6354834493559889,19.312850248888203,12.36,6.952850248888204,4.11,2.057288089401527,64.61319569545765,27.884731380945787,2.3421029273643548,67.46039323151626,490.3595091061852,215.5607778329702,Poorly graded sand (SP)
SYN_3466,3.9764986473507293,2.525222714388879,0.28735292166278475,0.6602597359926192,2.7553799325458925,9.588835626245674,0.5505953249337253,36.734036951939615,30.62568879981766,6.108348152121955,5.443662236017209,2.023948766008207,32.0,22.103325985779797,0.7,68.19753195549863,248.2529057287728,203.5922953508036,Poorly graded sand (SP)
SYN_8163,5.8,2.5797921954443974,0.1878016413071154,0.699579178584534,2.225103804822001,11.848159522648945,1.1711811949550177,38.53222544354004,32.73,5.8022254435400455,5.632532953999868,2.4004015378672228,53.32933906025902,21.117101104835108,3.067533021190785,63.2708895761999,166.95077661500352,227.0,Well-graded sand (SW)
SYN_6119,2.8834567456545184,2.416403216452131,0.15430334930996228,0.425538494894364,1.2275758385309854,7.955600730772533,0.9559914792631493,26.20958878849066,22.75958878849066,3.4499999999999993,5.7537912872403485,2.208663266342655,32.0,26.741636595533436,0.7,37.38560298613595,190.61596551045977,225.0051047841002,Poorly graded sand (SP)
SYN_2762,5.8,2.35,0.2269799978679342,0.43289070435640653,2.9699895731854165,13.084807476795694,0.2779802927924702,23.91160198336701,12.36,11.55160198336701,6.55639062803485,1.885,46.54692920141459,31.32206326234511,2.8552840082989297,59.54696383980591,58.77,212.78451161156565,Poorly graded sand (SP)
SYN_1383,3.347435646606985,2.624857390605744,0.17603725692016403,0.9574441024119175,3.1016085574708128,17.619046170876466,1.6789403934628646,18.383756650240777,14.933756650240777,3.4499999999999993,4.11,2.371698912351479,71.81407968170966,27.98558810519343,1.5183590605093624,78.68554746001504,350.393275943101,209.90742671830472,Well-graded sand (SW)
SYN_6983,4.933521412527865,2.425623305866936,0.13,0.5678049936748845,1.2107360297320962,9.313354074862279,2.0483567460357452,21.858424326630782,12.36,9.498424326630783,4.848592247935666,2.39444939467238,90.0,22.392813773586926,1.117985347311456,75.05765894765423,58.77,218.4863407543622,Well-graded sand (SW)
SYN_3850,2.7665212229374205,2.35,0.14025938829563245,0.6800636828430701,2.523764329554032,17.99355009473273,1.3065271162929906,26.86686561746887,13.399547367105459,13.467318250363412,6.322105055923176,2.4218545997006102,71.19141808494275,26.379542912193383,1.5415512024625029,59.97675738659949,428.6638705392071,205.8871060903424,Well-graded sand (SW)
SYN_2527,4.548438234590178,2.35,0.13,0.6439847726418034,2.80175654116262,21.551973393558615,1.1386164393702487,21.863298958221662,18.413298958221663,3.4499999999999993,5.162693537549977,2.429715461248383,41.97838144292248,20.53689477436691,0.7,34.710099107790086,233.7020493188832,216.48410512024358,Well-graded sand (SW)
SYN_3950,5.8,2.5465391744426835,0.24031653455294044,0.638225258846635,2.8763009174938743,11.968801575990772,0.5892912651766955,15.82,12.36,3.460000000000001,5.0700519307713625,2.066371321031162,63.26586291635616,28.94770917978267,1.7000041824463827,82.0,104.75417296621546,213.07314915069725,Poorly graded sand (SP)
SYN_6952,5.4847157125876205,2.7345140250279307,0.13,0.7214069530736393,2.148843323184673,16.529564024497486,1.862998666548793,20.051002783983424,12.36,7.691002783983425,5.835127897041607,2.430929600180787,58.975087662978474,18.968506250243582,1.687013591865964,74.0565699770163,757.0068456483111,222.18288626850904,Well-graded sand (SW)
SYN_926,4.051284614105542,2.35,0.20559844858179044,0.5612267390668504,1.276761227190231,6.209975007094057,1.1999059033599107,39.764073178911744,32.73,7.034073178911747,7.567651631964779,1.9105939891885615,73.3073284615696,31.1331419790855,0.7430087623501281,53.8002780883169,121.97943639162833,207.52464063937367,Well-graded sand (SW)
SYN_4617,2.3185508274789313,2.810898793557115,0.24015765354268256,0.7743728350325476,2.5206864242649525,10.495965408893195,0.9905695302309285,36.5452508915916,22.630474000814235,13.914776890777365,4.11,2.3149437851611276,34.99150972974853,21.030122090778118,0.7,46.25518139338109,255.72939234309456,227.0,Poorly graded sand (SP)
SYN_1908,4.48873740401978,2.7790013834953835,0.2001472682962951,0.6490668616368883,2.3018528502164006,11.500795738110057,0.9144324916624768,17.94056521613523,12.36,5.580565216135231,8.232099239345882,2.170573019089266,32.0,25.582500312165063,1.4368421270684273,66.47540720727649,538.2367751340931,203.11,Poorly graded sand (SP)
SYN_3155,4.156085819007924,2.566981514241472,0.17953302655772452,0.5036227148296498,0.85,4.734504933702006,1.6620624644977888,30.206638453105498,26.7566384531055,3.4499999999999993,7.480863090628123,2.232889465697196,35.53371027887344,16.116801600489236,2.398297729886778,41.2292913515493,288.35361797468823,203.11,Poorly graded sand (SP)
SYN_2015,4.455208067067008,2.490839088647781,0.26045131646540604,0.3722146174819975,3.319931824259907,12.746842171177395,0.2,37.58709010640332,30.74770643717344,6.839383669229882,7.7815453376916555,2.7005327372155143,76.68746844526123,26.41481858302057,0.9224259620208145,61.51376904031502,58.77,203.11,Poorly graded sand (SP)
SYN_5753,4.311642962466034,2.453979857020861,0.2754313609300131,0.39399604388313003,3.7817092569647888,13.730133141685775,0.2,27.539506947808007,20.0844106565346,7.4550962912734065,5.5870361433349505,1.885,56.27984260182012,33.0,2.6167420251622957,62.32596795975643,471.28044548394644,209.03664946033192,Poorly graded sand (SP)
SYN_9025,4.287233193082323,2.4533694973965923,0.2836246139574943,0.5399161701742183,2.1964681400882915,7.744278994126609,0.46793318222753894,15.82,12.36,3.460000000000001,8.83,2.2486327221065094,50.12308446454393,30.86974691324079,2.2543976158491983,54.59570353252221,58.77,223.97616036758777,Poorly graded sand (SP)
SYN_6096,2.7324813312092053,2.5538778320045252,0.18858686026398538,0.6185509174393315,1.4522685988177964,7.700794195231308,1.3969875432316354,22.518981032540875,16.49309058244164,6.0258904500992365,4.93732673292375,1.885,38.43253297908618,24.0302473060853,2.784851786496114,42.36506823590791,58.77,205.73555148612982,Well-graded sand (SW)
SYN_580,4.776477247965536,2.403241779291104,0.3111424060300223,0.9593068927817328,2.020944626261293,6.495240080088251,1.4635295987929258,26.707516783864993,13.192329633770168,13.515187150094825,6.667111705968426,2.194398394609745,90.0,22.77741719636743,2.079879332886137,42.13294234715057,227.11438743552134,203.11,Well-graded sand (SW)
SYN_7424,5.8,2.617554260731672,0.30555487292076794,0.7857096062730343,3.3375243233667566,10.922831278924473,0.6053554717784745,21.533233806322226,12.36,9.173233806322227,8.270735539748049,2.1565405742453496,32.0,19.416204470114497,2.306779285088389,82.0,58.77,220.2119463073251,Poorly graded sand (SP)
SYN_2204,2.0887793111154545,2.816173478177425,0.1751464903673702,0.6227361536292982,1.307745427075915,7.4665808280423756,1.6931035117199733,29.807742912843903,25.83084787358183,3.9768950392620717,6.143032168670238,2.3125445124379307,77.69544976295205,19.53533432577863,0.7372896723801243,82.0,416.7745423442997,208.29317095728697,Well-graded sand (SW)
SYN_1396,4.136838330695831,2.4721983430711303,0.13,0.6879567224038265,2.8735179991615682,22.10398460893514,1.2669660085884273,25.579872830236148,15.969242732425055,9.610630097811093,4.11,2.342390842226652,48.27155981268553,32.603927134377386,1.5030508977451595,82.0,58.77,224.06217126834494,Well-graded sand (SW)
SYN_9148,5.139233395414638,2.5714682578241246,0.23742913960595646,0.9299109595541312,1.765595827900482,7.43630638947987,2.062801410445958,25.372548725606613,12.36,13.012548725606614,6.993741948287744,1.9145272177375547,47.63971044705286,21.462954106804645,0.7656002263079746,52.48086802841788,335.6655485169359,219.0253862562405,Well-graded sand (SW)
SYN_921,4.501385204652822,2.35,0.3935599759422485,0.3846189481547975,2.697121976771886,6.853140922967394,0.2,35.834243120845876,18.464243120845875,17.37,5.13260515305382,1.930921193975803,56.28140044793927,33.0,1.6416461356815217,68.85857579723354,191.21369279265315,209.01826345308518,Poorly graded sand (SP)
SYN_5162,5.8,2.85,0.19745776216574717,1.1,1.7138488749189154,8.679572056935907,3.575515259448531,30.54309468189063,21.683951718553622,8.859142963337007,5.8172116154948865,2.5061009742917113,32.0,20.432899870296808,1.9794688299692433,80.18639746810891,113.15931608656192,203.11,Poorly graded sand (SP)
SYN_6889,3.16992170229184,2.652202579439111,0.2788282956748068,0.3,2.577817775428192,9.24517997425434,0.2,34.727450562082765,20.346341749327113,14.381108812755652,4.11,1.999750638650478,63.91743322758033,13.520887246258418,0.9007052986924304,47.764866876598134,422.1113098457881,213.49650145437906,Poorly graded sand (SP)
SYN_6874,5.047095042591149,2.665506506662661,0.13,0.49821806025816456,2.39607937073564,18.431379774889535,0.7968826671893905,20.792927324434757,12.36,8.432927324434758,5.5578987469656,2.2477697518994253,53.288740063489264,27.887431993542478,3.3,60.621052506606894,58.77,207.47790319685095,Poorly graded sand (SP)
SYN_4343,3.9543699585277663,2.5907272363755887,0.21099555442118004,0.5904670410624605,2.0566258085166162,9.747247112189248,0.803457178897327,25.993064599638327,19.098466459713382,6.894598139924945,7.7493747659857615,2.027375865706301,61.06183475509379,25.52508298936361,1.703686157093593,64.76864354948837,58.77,203.11,Poorly graded sand (SP)
SYN_2303,4.631534203214241,2.6785712676740743,0.20023020016873982,0.6671686527217445,3.6805775874309417,18.381730549783256,0.603984378838863,20.784619780243315,17.334619780243315,3.4499999999999993,7.646931525018831,2.4259003819337437,90.0,31.112432501082182,0.7,49.97156794359152,583.410471831911,214.80504089007502,Poorly graded sand (SP)
SYN_210,4.92392699926301,2.7669963069923673,0.13,0.6006076607121036,1.5530244843962273,11.946342187663287,1.7867347316871527,31.00897475529914,19.72054544295414,11.288429312344999,6.393132653079785,1.885,40.02444959822945,19.34801617708618,2.3498232896339117,53.02428865179225,225.60854409521778,203.81250505826327,Well-graded sand (SW)
SYN_6452,5.782585235713585,2.4510005847121206,0.25990225600823763,0.48570046900728286,2.856885675750573,10.9921542030017,0.3177123777782273,35.89758160557697,32.447581605576964,3.450000000000003,7.102569530242863,2.159382986717229,52.63640513698958,29.725702545227023,0.7,63.863425916936365,572.2600379968401,227.0,Poorly graded sand (SP)
SYN_6700,4.693825713214142,2.845171934039968,0.26906943109343906,0.3670191306570119,0.8565690430355246,3.1834498610808972,0.584454449404904,16.557204231947047,12.36,4.1972042319470475,6.74669301584384,2.1731912076633635,43.29134308090124,22.443582032327214,0.7563317500754638,66.24908242536435,108.73934075150828,203.11,Poorly graded sand (SP)
SYN_3109,5.8,2.6642097331322288,0.13772402909634818,0.8973698815761088,3.0501279856507857,22.14666536888051,1.9169694685067153,35.335243718525774,21.961971251959913,13.373272466565862,4.50984097350735,1.885,62.35883441589711,25.015670700521774,0.7,62.07621767059924,770.9939686762839,211.76026429902552,Well-graded sand (SW)
SYN_2593,4.484051993531997,2.6371838484915826,0.2592258545817736,0.3,3.0454228627220195,11.748144750589804,0.2,21.554224137232225,12.36,9.194224137232226,6.559525479651363,2.2039897478601254,90.0,32.64107505193748,2.3281569472930768,74.44291177292268,201.05761797938135,227.0,Poorly graded sand (SP)
SYN_6067,4.985646184648309,2.6701648025579554,0.13,0.9956046494533594,1.9412159001427962,14.932430001098432,3.9278657889713173,34.073369740686076,29.663550605072828,4.4098191356132475,7.642716013482541,1.8851231230916357,64.36033782277195,19.216354225392273,1.5571869370845088,61.229350452904264,422.2688221677488,203.11,Poorly graded sand (SP)
SYN_1947,5.168630539734515,2.5735239972502644,0.21439548328923425,0.30454521778344135,0.85,3.9646357607883536,0.5089428424617924,15.82,12.36,3.460000000000001,6.694913142530446,2.178217043661944,77.58965169802293,16.532262615736613,1.7554379203751171,53.74567174393731,152.78373210924147,208.8019288207852,Poorly graded sand (SP)
SYN_7760,3.5791328274840795,2.8042667380207584,0.15652121916762832,0.3399677059845514,0.85,5.430573595837393,0.8687267243233209,24.020435812689094,20.570435812689094,3.4499999999999993,7.197525995910681,2.4914740358457226,73.82865648050065,22.900549579096584,0.7,49.335636042395485,79.23683632262322,211.62317339057728,Poorly graded sand (SP)
SYN_3843,3.898448118038978,2.754801399491228,0.20792316609933814,0.48076094127593894,1.080257642120349,5.1954655288590645,1.029030214151774,30.292054815946667,25.612670749583703,4.679384066362964,5.803226790344405,1.8882825566208907,71.19584448682355,20.076596185122227,1.0605671671369032,49.925111582352294,418.8819669363294,204.07410502683612,Poorly graded sand (SP)
SYN_294,2.6319252570707343,2.441932813874195,0.13,0.739749364344696,2.918734446406142,22.4518034338934,1.4422191748792639,25.872612721428666,12.658137984053042,13.214474737375625,4.208423741860301,2.4225733969713,52.64521599893843,27.753514684774736,2.0612291956687603,58.205273538394714,368.78449403568237,218.95265111934552,Well-graded sand (SW)
SYN_5758,2.599500982823144,2.4892457715646,0.1482031384042189,0.45013174371504755,0.85,5.7353711206955325,1.6084329282699417,45.182340741221786,32.73,12.45234074122179,4.11,2.1694412673505092,60.70439927689875,23.01875828895175,0.7,29.137513310250604,387.13004048033366,210.82728904352325,Poorly graded sand (SP)
SYN_3278,5.02188586604475,2.7462888432491916,0.22356560963407587,0.5963829871347648,2.468552373665835,11.041735702133582,0.6444706559721325,28.30004344969422,18.705669086240007,9.594374363454211,4.11,2.544507435663398,46.30321112124528,33.0,2.501285613732771,57.82308331151783,385.36649478012737,216.91143901507132,Poorly graded sand (SP)
SYN_139,5.588918935517913,2.8169400612402176,0.21088263140827082,0.5372613923798699,1.1581124295560248,5.491739276118515,1.1818972759918627,22.877847875513556,13.989149440202818,8.888698435310738,7.405965082229793,2.3029628852503334,67.90835355473394,19.52420050314522,1.4162433812818374,41.43972534743709,58.77,206.76831072885724,Poorly graded sand (SP)
SYN_2418,4.997074123821127,2.4645236721782338,0.2229891327880156,0.7227991041108293,1.9813891617737776,8.8855862032406,1.1824471247363584,15.82,12.370000000000001,3.4499999999999993,7.660695830538502,2.412104269338819,40.3788075543095,22.240292962941503,1.8613966369678696,49.498042888049575,58.77,227.0,Well-graded sand (SW)
SYN_867,4.051575297787172,2.4964976733202096,0.30493479534801315,0.3,3.2505444080977037,10.659801563111067,0.2,15.82,12.36,3.460000000000001,5.312215907047862,2.1210188421192746,66.3367679562619,33.0,1.2330224037106305,38.793304085438066,58.77,210.2045271768717,Poorly graded sand (SP)
SYN_4592,5.348034624373663,2.7682280998409117,0.2656220641133811,0.4840062782070298,0.85,3.2000353691897243,1.0375736099101525,38.72867427143651,24.16768934306157,14.560984928374939,4.11,2.025718161273865,80.18625590458248,19.815752439523227,2.0019752967826525,69.09399370195541,58.77,216.4840566522309,Poorly graded sand (SP)
SYN_588,1.9,2.4478623727933675,0.20169521145025565,0.6037608637028065,2.720741638065866,13.489371505167767,0.6642736506883765,29.90881933452858,20.68682947300762,9.22198986152096,5.966747250479178,2.228235644918736,49.38256175012395,29.10621454910079,1.7858128113644245,65.5870714441676,356.40944319801395,213.75429062911618,Poorly graded sand (SP)
SYN_8150,3.608568642754156,2.5376806627255672,0.18718620245555603,0.6239757619465719,1.676063014913575,8.95398802329742,1.2409985203699996,17.503252774049386,12.36,5.143252774049387,7.562655225116403,1.885,55.536672702032014,27.076190697946437,2.7574240058217887,71.8902054174305,290.9271635713593,210.42746377925624,Well-graded sand (SW)
